tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,loser_rank
2025-02-10_Tenerife 2 CH_2025-2839-379,Tenerife 2 CH,Hard,32,C,20250210,2025-2839-379,133975,,,Benjamin Hassan,R,183.0,LBN,30.0,200266,,,Javier Barranco Cosano,L,180.0,ESP,26.2,5-4 RET,3,QF,46.0,6.0,2.0,32.0,18.0,13.0,8.0,5.0,3.0,4.0,0.0,0.0,26.0,16.0,10.0,6.0,4.0,1.0,2.0,221.0,257.0
2025-02-10_Tenerife 2 CH_2025-2839-380,Tenerife 2 CH,Hard,32,C,20250210,2025-2839-380,105807,,,Pablo Carreno Busta,R,188.0,ESP,33.6,209406,,,Abedallah Shelbayh,L,180.0,JOR,21.2,6-2 2-1 RET,3,QF,45.0,5.0,1.0,30.0,24.0,21.0,3.0,6.0,0.0,0.0,2.0,4.0,30.0,20.0,11.0,3.0,5.0,0.0,2.0,133.0,265.0
2025-02-10_Tenerife 2 CH_2025-2839-381,Tenerife 2 CH,Hard,32,C,20250210,2025-2839-381,209405,,,Daniel Rincon,L,185.0,ESP,22.1,200374,,,Nicolas Alvarez Varona,R,188.0,ESP,23.7,7-6(4) 5-7 6-1,3,QF,154.0,8.0,0.0,89.0,56.0,40.0,20.0,16.0,1.0,4.0,4.0,5.0,99.0,58.0,40.0,20.0,15.0,7.0,11.0,260.0,336.0
2025-02-10_Tenerife 2 CH_2025-2839-382,Tenerife 2 CH,Hard,32,C,20250210,2025-2839-382,209209,,,Filip Misolic,R,180.0,AUT,23.5,136440,,,Dominik Koepfer,L,180.0,GER,30.8,6-2 2-6 7-6(4),3,QF,146.0,4.0,1.0,96.0,65.0,41.0,15.0,14.0,1.0,6.0,5.0,2.0,91.0,57.0,38.0,16.0,14.0,4.0,9.0,313.0,118.0
2025-02-10_Tenerife 2 CH_2025-2839-383,Tenerife 2 CH,Hard,32,C,20250210,2025-2839-383,105807,,,Pablo Carreno Busta,R,188.0,ESP,33.6,133975,,,Benjamin Hassan,R,183.0,LBN,30.0,6-3 6-2,3,SF,75.0,4.0,1.0,54.0,42.0,31.0,5.0,9.0,1.0,2.0,2.0,4.0,60.0,30.0,20.0,11.0,8.0,9.0,13.0,133.0,221.0
2025-02-10_Tenerife 2 CH_2025-2839-384,Tenerife 2 CH,Hard,32,C,20250210,2025-2839-384,209209,,,Filip Misolic,R,180.0,AUT,23.5,209405,,,Daniel Rincon,L,185.0,ESP,22.1,6-3 6-2,3,SF,78.0,2.0,1.0,52.0,32.0,27.0,9.0,9.0,0.0,1.0,0.0,3.0,53.0,34.0,21.0,7.0,8.0,4.0,8.0,313.0,260.0
2025-02-10_Tenerife 2 CH_2025-2839-385,Tenerife 2 CH,Hard,32,C,20250210,2025-2839-385,105807,,,Pablo Carreno Busta,R,188.0,ESP,33.6,209209,,,Filip Misolic,R,180.0,AUT,23.5,6-3 6-2,3,F,84.0,1.0,0.0,64.0,47.0,37.0,8.0,9.0,6.0,6.0,2.0,2.0,49.0,28.0,17.0,9.0,8.0,0.0,3.0,133.0,313.0
2025-02-17_Brazzaville CH_2025-2961-358,Brazzaville CH,Clay,32,C,20250217,2025-2961-358,144972,,,Geoffrey Blancaneaux,R,180.0,FRA,26.5,209360,,,Samir Hamza Reguig,R,183.0,ALG,23.1,6-3 7-6(3),3,R32,122.0,0.0,7.0,78.0,52.0,39.0,10.0,10.0,6.0,8.0,0.0,0.0,69.0,47.0,31.0,8.0,11.0,0.0,4.0,265.0,663.0
2025-02-17_Brazzaville CH_2025-2961-359,Brazzaville CH,Clay,32,C,20250217,2025-2961-359,125806,,,Dominik Kellovsky,R,183.0,CZE,28.6,207595,,,Mateo Barreiros Reyes,L,178.0,BRA,24.2,5-7 6-2 6-2,3,R32,161.0,4.0,1.0,81.0,50.0,37.0,16.0,14.0,3.0,6.0,3.0,5.0,88.0,48.0,28.0,20.0,14.0,3.0,9.0,536.0,637.0
2025-02-17_Brazzaville CH_2025-2961-360,Brazzaville CH,Clay,32,C,20250217,2025-2961-360,208063,,,Paulo Andre Saraiva Dos Santos,R,180.0,BRA,24.7,213600,,,Dillon Beckles,U,,USA,,6-2 6-3,3,R32,58.0,3.0,1.0,42.0,27.0,21.0,9.0,8.0,3.0,4.0,1.0,1.0,50.0,32.0,14.0,10.0,9.0,3.0,8.0,818.0,
2025-02-17_Brazzaville CH_2025-2961-361,Brazzaville CH,Clay,32,C,20250217,2025-2961-361,209911,,,Guy Den Ouden,R,183.0,NED,22.9,200474,,,Ivan Denisov,R,180.0,RUS,24.7,6-1 6-3,3,R32,101.0,1.0,2.0,61.0,40.0,27.0,13.0,8.0,3.0,3.0,1.0,2.0,45.0,28.0,17.0,8.0,8.0,1.0,5.0,341.0,1119.0
2025-02-17_Brazzaville CH_2025-2961-362,Brazzaville CH,Clay,32,C,20250217,2025-2961-362,106172,,,Maxime Chazal,R,175.0,FRA,31.8,208164,,,Yassine Smiej,U,,MAR,25.1,6-0 6-3,3,R32,78.0,0.0,2.0,46.0,33.0,26.0,8.0,8.0,2.0,2.0,2.0,12.0,55.0,25.0,17.0,10.0,7.0,6.0,10.0,328.0,
2025-02-17_Brazzaville CH_2025-2961-366,Brazzaville CH,Clay,32,C,20250217,2025-2961-366,105413,,,Andrej Martin,R,183.0,SVK,35.4,213762,,,,,,,,6-0 6-0,3,R32,41.0,4.0,2.0,34.0,23.0,18.0,7.0,6.0,0.0,0.0,1.0,3.0,39.0,24.0,7.0,4.0,6.0,2.0,8.0,433.0,
2025-02-17_Brazzaville CH_2025-2961-369,Brazzaville CH,Clay,32,C,20250217,2025-2961-369,208069,,,Max Houkes,L,188.0,NED,24.6,121300,,,Kryce Didier Momo Kassa,U,,GAB,42.7,6-0 6-0,3,R32,34.0,5.0,1.0,26.0,15.0,15.0,9.0,6.0,0.0,0.0,0.0,8.0,30.0,9.0,4.0,2.0,6.0,2.0,8.0,314.0,
2025-02-17_Brazzaville CH_2025-2961-370,Brazzaville CH,Clay,32,C,20250217,2025-2961-370,106162,,,Franco Agamenone,R,191.0,ITA,31.8,209278,,,Alec Beckley,R,183.0,RSA,23.7,6-4 4-6 6-4,3,R32,162.0,2.0,6.0,82.0,52.0,38.0,16.0,15.0,2.0,5.0,1.0,4.0,111.0,67.0,42.0,22.0,15.0,11.0,15.0,391.0,581.0
2025-02-17_Brazzaville CH_2025-2961-371,Brazzaville CH,Clay,32,C,20250217,2025-2961-371,105814,,,Maximilian Neuchrist,R,,AUT,33.6,208613,,,Ezequiel Monferrer,R,170.0,ARG,21.8,6-4 6-3,3,R32,100.0,0.0,3.0,56.0,33.0,25.0,14.0,9.0,2.0,2.0,0.0,5.0,55.0,39.0,29.0,4.0,10.0,3.0,6.0,583.0,971.0
2025-02-17_Brazzaville CH_2025-2961-372,Brazzaville CH,Clay,32,C,20250217,2025-2961-372,144707,,,Mikael Ymer,R,183.0,SWE,26.4,207761,,,Julien De Cuyper,R,188.0,FRA,25.8,6-3 6-2,3,R32,86.0,1.0,2.0,53.0,35.0,22.0,9.0,8.0,4.0,6.0,0.0,1.0,53.0,30.0,11.0,11.0,9.0,2.0,8.0,794.0,1384.0
2025-02-17_Brazzaville CH_2025-2961-373,Brazzaville CH,Clay,32,C,20250217,2025-2961-373,144972,,,Geoffrey Blancaneaux,R,180.0,FRA,26.5,125806,,,Dominik Kellovsky,R,183.0,CZE,28.6,7-5 6-1,3,R16,108.0,4.0,3.0,49.0,33.0,28.0,12.0,10.0,0.0,0.0,2.0,3.0,64.0,35.0,23.0,14.0,9.0,6.0,9.0,265.0,536.0
2025-02-17_Brazzaville CH_2025-2961-374,Brazzaville CH,Clay,32,C,20250217,2025-2961-374,208063,,,Paulo Andre Saraiva Dos Santos,R,180.0,BRA,24.7,209911,,,Guy Den Ouden,R,183.0,NED,22.9,6-4 6-4,3,R16,120.0,3.0,1.0,76.0,43.0,28.0,19.0,10.0,4.0,5.0,5.0,1.0,63.0,41.0,25.0,13.0,10.0,0.0,3.0,818.0,341.0
2025-02-17_Brazzaville CH_2025-2961-375,Brazzaville CH,Clay,32,C,20250217,2025-2961-375,210099,,,Dinko Dinev,U,,BUL,21.0,106172,,,Maxime Chazal,R,175.0,FRA,31.8,6-4 6-4,3,R16,96.0,12.0,2.0,62.0,45.0,36.0,8.0,10.0,1.0,1.0,3.0,2.0,58.0,40.0,31.0,6.0,10.0,2.0,4.0,1365.0,328.0
2025-02-17_Brazzaville CH_2025-2961-377,Brazzaville CH,Clay,32,C,20250217,2025-2961-377,210382,,,Maximus Jones,R,185.0,THA,20.5,105413,,,Andrej Martin,R,183.0,SVK,35.4,7-5 3-6 7-6(5),3,R16,184.0,7.0,5.0,122.0,78.0,53.0,22.0,17.0,8.0,11.0,8.0,6.0,111.0,56.0,45.0,29.0,16.0,8.0,10.0,714.0,433.0
2025-02-17_Brazzaville CH_2025-2961-378,Brazzaville CH,Clay,32,C,20250217,2025-2961-378,208069,,,Max Houkes,L,188.0,NED,24.6,212286,,,Rodrigo Alujas ,U,,MEX,22.5,6-3 6-3,3,R16,72.0,2.0,2.0,45.0,31.0,22.0,11.0,9.0,3.0,5.0,2.0,2.0,48.0,38.0,19.0,4.0,9.0,6.0,11.0,314.0,1198.0
2025-02-17_Brazzaville CH_2025-2961-379,Brazzaville CH,Clay,32,C,20250217,2025-2961-379,106162,,,Franco Agamenone,R,191.0,ITA,31.8,105814,,,Maximilian Neuchrist,R,,AUT,33.6,6-4 6-1,3,R16,91.0,5.0,2.0,46.0,31.0,26.0,10.0,9.0,0.0,0.0,1.0,2.0,65.0,40.0,26.0,10.0,8.0,7.0,10.0,391.0,583.0
2025-02-17_Brazzaville CH_2025-2961-380,Brazzaville CH,Clay,32,C,20250217,2025-2961-380,123921,,,Calvin Hemery,R,191.0,FRA,30.1,144707,,,Mikael Ymer,R,183.0,SWE,26.4,7-6(5) 2-6 6-2,3,R16,152.0,14.0,5.0,91.0,57.0,46.0,16.0,14.0,4.0,6.0,3.0,3.0,97.0,63.0,48.0,17.0,14.0,4.0,6.0,190.0,794.0
2025-02-17_Brazzaville CH_2025-2961-381,Brazzaville CH,Clay,32,C,20250217,2025-2961-381,144972,,,Geoffrey Blancaneaux,R,180.0,FRA,26.5,208063,,,Paulo Andre Saraiva Dos Santos,R,180.0,BRA,24.7,6-0 4-6 6-1,3,QF,121.0,0.0,1.0,69.0,53.0,36.0,9.0,12.0,3.0,5.0,2.0,8.0,63.0,39.0,21.0,8.0,11.0,1.0,7.0,265.0,818.0
2025-02-17_Brazzaville CH_2025-2961-383,Brazzaville CH,Clay,32,C,20250217,2025-2961-383,210382,,,Maximus Jones,R,185.0,THA,20.5,208069,,,Max Houkes,L,188.0,NED,24.6,2-6 6-3 6-1,3,QF,149.0,5.0,7.0,99.0,51.0,33.0,26.0,12.0,10.0,12.0,3.0,5.0,72.0,47.0,30.0,13.0,12.0,6.0,10.0,714.0,314.0
2025-02-17_Brazzaville CH_2025-2961-384,Brazzaville CH,Clay,32,C,20250217,2025-2961-384,123921,,,Calvin Hemery,R,191.0,FRA,30.1,106162,,,Franco Agamenone,R,191.0,ITA,31.8,6-3 6-3,3,QF,111.0,5.0,5.0,63.0,38.0,26.0,13.0,9.0,4.0,5.0,3.0,4.0,59.0,37.0,25.0,7.0,9.0,3.0,7.0,190.0,391.0
2025-02-17_Brazzaville CH_2025-2961-385,Brazzaville CH,Clay,32,C,20250217,2025-2961-385,144972,,,Geoffrey Blancaneaux,R,180.0,FRA,26.5,210099,,,Dinko Dinev,U,,BUL,21.0,6-1 6-2,3,SF,66.0,1.0,1.0,38.0,28.0,25.0,7.0,8.0,0.0,0.0,3.0,2.0,47.0,30.0,15.0,6.0,7.0,3.0,7.0,265.0,1365.0
2025-02-17_Brazzaville CH_2025-2961-386,Brazzaville CH,Clay,32,C,20250217,2025-2961-386,123921,,,Calvin Hemery,R,191.0,FRA,30.1,210382,,,Maximus Jones,R,185.0,THA,20.5,6-1 6-4,3,SF,69.0,11.0,3.0,46.0,27.0,25.0,11.0,9.0,0.0,0.0,1.0,2.0,45.0,27.0,15.0,10.0,8.0,3.0,6.0,190.0,714.0
2025-02-17_Brazzaville CH_2025-2961-387,Brazzaville CH,Clay,32,C,20250217,2025-2961-387,144972,,,Geoffrey Blancaneaux,R,180.0,FRA,26.5,123921,,,Calvin Hemery,R,191.0,FRA,30.1,6-3 6-4,3,F,99.0,4.0,2.0,65.0,44.0,33.0,13.0,10.0,1.0,1.0,3.0,7.0,55.0,31.0,27.0,9.0,9.0,2.0,4.0,265.0,190.0
2025-02-17_Glasgow CH_2025-7916-337,Glasgow CH,Hard,32,C,20250217,2025-7916-337,207878,,,James Story,U,,GBR,24.0,210167,,,Tom Gentzsch,R,191.0,GER,21.5,3-6 6-3 7-6(3),3,Q1,129.0,15.0,5.0,105.0,70.0,57.0,16.0,15.0,6.0,7.0,15.0,7.0,103.0,78.0,59.0,10.0,15.0,3.0,4.0,734.0,463.0
2025-02-17_Glasgow CH_2025-7916-338,Glasgow CH,Hard,32,C,20250217,2025-7916-338,202400,,,Alastair Gray,R,193.0,GBR,26.7,110618,,,Elmar Ejupovic,R,193.0,GER,32.0,6-3 6-4,3,Q1,87.0,11.0,4.0,60.0,39.0,32.0,11.0,10.0,3.0,4.0,5.0,2.0,57.0,43.0,26.0,6.0,9.0,4.0,7.0,419.0,631.0
2025-02-17_Glasgow CH_2025-7916-339,Glasgow CH,Hard,32,C,20250217,2025-7916-339,208328,,,Max Wiskandt,R,191.0,GER,23.0,202333,,,Keegan Smith,R,201.0,USA,26.7,7-6(3) 6-3,3,Q1,88.0,6.0,2.0,60.0,34.0,28.0,15.0,10.0,3.0,4.0,3.0,1.0,69.0,46.0,30.0,11.0,11.0,5.0,8.0,493.0,552.0
2025-02-17_Glasgow CH_2025-7916-340,Glasgow CH,Hard,32,C,20250217,2025-7916-340,206912,,,Stuart Parker,R,185.0,GBR,27.6,209984,,,Milos Karol,R,198.0,SVK,22.2,3-6 6-2 6-2,3,Q1,105.0,10.0,4.0,87.0,50.0,36.0,17.0,13.0,2.0,5.0,4.0,4.0,77.0,46.0,29.0,11.0,12.0,2.0,7.0,585.0,413.0
2025-02-17_Glasgow CH_2025-7916-342,Glasgow CH,Hard,32,C,20250217,2025-7916-342,131951,,,Daniel Cukierman,R,,ISR,29.6,105613,,,Norbert Gombos,R,193.0,SVK,34.5,6-3 3-6 6-3,3,Q1,104.0,3.0,6.0,83.0,52.0,42.0,15.0,14.0,1.0,2.0,7.0,2.0,78.0,51.0,40.0,11.0,13.0,0.0,2.0,559.0,399.0
2025-02-17_Glasgow CH_2025-7916-343,Glasgow CH,Hard,32,C,20250217,2025-7916-343,134840,,,Raul Brancaccio,R,185.0,ITA,27.8,106137,,,Tristan Lamasine,R,183.0,FRA,32.0,6-2 6-1,3,Q1,77.0,3.0,3.0,59.0,37.0,30.0,10.0,8.0,2.0,2.0,2.0,2.0,64.0,43.0,26.0,5.0,7.0,7.0,11.0,434.0,610.0
2025-02-17_Glasgow CH_2025-7916-344,Glasgow CH,Hard,32,C,20250217,2025-7916-344,200050,,,Finn Bass,R,180.0,GBR,25.4,210498,,,Gerard Campana Lee,R,183.0,KOR,20.4,6-3 6-4,3,Q1,90.0,7.0,3.0,55.0,22.0,19.0,19.0,10.0,0.0,1.0,7.0,2.0,68.0,47.0,29.0,10.0,9.0,5.0,8.0,994.0,389.0
2025-02-17_Glasgow CH_2025-7916-346,Glasgow CH,Hard,32,C,20250217,2025-7916-346,208144,,,Giles Hussey,L,185.0,GBR,27.7,208083,,,Adam Heinonen,R,188.0,SWE,22.5,6-2 3-6 6-2,3,Q1,95.0,3.0,4.0,67.0,36.0,28.0,21.0,12.0,1.0,2.0,2.0,5.0,78.0,49.0,31.0,14.0,13.0,6.0,10.0,383.0,735.0
2025-02-17_Glasgow CH_2025-7916-347,Glasgow CH,Hard,32,C,20250217,2025-7916-347,210389,,,Toby Samuel,R,191.0,GBR,22.5,210686,,,Michael Agwi,R,193.0,IRL,21.5,6-3 7-5,3,Q1,90.0,5.0,0.0,64.0,43.0,29.0,12.0,11.0,0.0,2.0,2.0,8.0,80.0,51.0,30.0,13.0,10.0,10.0,14.0,1613.0,430.0
2025-02-17_Glasgow CH_2025-7916-348,Glasgow CH,Hard,32,C,20250217,2025-7916-348,122352,,,Christoph Negritu,R,193.0,GER,30.9,202077,,,Ewen Lumsden,U,,GBR,25.0,5-7 6-2 6-2,3,Q1,145.0,5.0,1.0,86.0,57.0,41.0,13.0,14.0,2.0,5.0,2.0,7.0,120.0,73.0,38.0,23.0,14.0,14.0,20.0,325.0,651.0
2025-02-17_Glasgow CH_2025-7916-349,Glasgow CH,Hard,32,C,20250217,2025-7916-349,207878,,,James Story,U,,GBR,24.0,202400,,,Alastair Gray,R,193.0,GBR,26.7,6-2 1-2 RET,3,Q2,52.0,1.0,1.0,41.0,29.0,20.0,6.0,5.0,1.0,1.0,6.0,1.0,31.0,20.0,16.0,3.0,6.0,0.0,2.0,734.0,419.0
2025-02-17_Glasgow CH_2025-7916-350,Glasgow CH,Hard,32,C,20250217,2025-7916-350,206912,,,Stuart Parker,R,185.0,GBR,27.6,208328,,,Max Wiskandt,R,191.0,GER,23.0,2-6 6-4 6-4,3,Q2,126.0,9.0,2.0,83.0,56.0,40.0,13.0,14.0,1.0,3.0,8.0,2.0,103.0,66.0,44.0,19.0,14.0,7.0,9.0,585.0,493.0
2025-02-17_Glasgow CH_2025-7916-351,Glasgow CH,Hard,32,C,20250217,2025-7916-351,209334,,,Micah Braswell,R,183.0,USA,23.3,131951,,,Daniel Cukierman,R,,ISR,29.6,6-3 7-5,3,Q2,109.0,6.0,2.0,79.0,61.0,37.0,11.0,11.0,5.0,7.0,6.0,5.0,80.0,50.0,28.0,15.0,10.0,8.0,12.0,425.0,559.0
2025-02-17_Glasgow CH_2025-7916-352,Glasgow CH,Hard,32,C,20250217,2025-7916-352,134840,,,Raul Brancaccio,R,185.0,ITA,27.8,200050,,,Finn Bass,R,180.0,GBR,25.4,6-7(4) 7-5 6-1,3,Q2,142.0,11.0,5.0,94.0,66.0,51.0,14.0,15.0,3.0,4.0,10.0,3.0,120.0,67.0,46.0,25.0,16.0,2.0,7.0,434.0,994.0
2025-02-17_Glasgow CH_2025-7916-353,Glasgow CH,Hard,32,C,20250217,2025-7916-353,207784,,,Harry Wendelken,R,178.0,GBR,23.2,208144,,,Giles Hussey,L,185.0,GBR,27.7,6-2 6-3,3,Q2,86.0,2.0,2.0,46.0,22.0,15.0,18.0,8.0,2.0,2.0,2.0,3.0,65.0,36.0,23.0,11.0,9.0,5.0,9.0,649.0,383.0
2025-02-17_Glasgow CH_2025-7916-354,Glasgow CH,Hard,32,C,20250217,2025-7916-354,122352,,,Christoph Negritu,R,193.0,GER,30.9,210389,,,Toby Samuel,R,191.0,GBR,22.5,7-6(6) 6-7(7) 6-4,3,Q2,163.0,19.0,1.0,132.0,91.0,66.0,15.0,17.0,2.0,4.0,9.0,3.0,122.0,74.0,52.0,24.0,17.0,4.0,7.0,325.0,1613.0
2025-02-17_Glasgow CH_2025-7916-355,Glasgow CH,Hard,32,C,20250217,2025-7916-355,209409,,,Coleman Wong,R,191.0,HKG,20.7,200484,,,Rudolf Molleker,R,188.0,GER,24.3,6-3 6-2,3,R32,59.0,4.0,2.0,45.0,24.0,20.0,16.0,9.0,0.0,0.0,4.0,5.0,59.0,38.0,24.0,9.0,8.0,5.0,8.0,165.0,281.0
2025-02-17_Glasgow CH_2025-7916-356,Glasgow CH,Hard,32,C,20250217,2025-7916-356,126340,,,Viktor Durasovic,R,185.0,NOR,27.9,207878,,,James Story,U,,GBR,24.0,6-1 6-7(7) 6-2,3,R32,133.0,8.0,4.0,92.0,63.0,48.0,17.0,14.0,5.0,5.0,9.0,2.0,106.0,67.0,42.0,19.0,13.0,5.0,9.0,280.0,734.0
2025-02-17_Glasgow CH_2025-7916-357,Glasgow CH,Hard,32,C,20250217,2025-7916-357,202320,,,Beibit Zhukayev,R,198.0,KAZ,24.4,200329,,,Remy Bertola,R,175.0,SUI,26.5,7-6(3) 6-3,3,R32,81.0,11.0,2.0,59.0,38.0,33.0,15.0,11.0,2.0,3.0,4.0,2.0,63.0,39.0,30.0,13.0,10.0,1.0,3.0,221.0,287.0
2025-02-17_Glasgow CH_2025-7916-358,Glasgow CH,Hard,32,C,20250217,2025-7916-358,200188,,,Matteo Martineau,R,183.0,FRA,26.1,206889,,,Clement Chidekh,R,180.0,FRA,23.7,6-4 7-6(3),3,R32,91.0,13.0,3.0,62.0,41.0,34.0,13.0,11.0,1.0,2.0,4.0,0.0,70.0,48.0,32.0,11.0,11.0,2.0,4.0,278.0,215.0
2025-02-17_Glasgow CH_2025-7916-359,Glasgow CH,Hard,32,C,20250217,2025-7916-359,105554,,,Daniel Evans,R,175.0,GBR,34.7,206912,,,Stuart Parker,R,185.0,GBR,27.6,6-3 7-6(5),3,R32,118.0,5.0,1.0,72.0,44.0,31.0,19.0,11.0,0.0,0.0,4.0,2.0,72.0,38.0,28.0,17.0,10.0,5.0,6.0,167.0,585.0
2025-02-17_Glasgow CH_2025-7916-360,Glasgow CH,Hard,32,C,20250217,2025-7916-360,209405,,,Daniel Rincon,L,185.0,ESP,22.1,208210,,,Chris Rodesch,R,198.0,LUX,23.6,6-4 6-7(8) 6-4,3,R32,141.0,6.0,3.0,100.0,60.0,44.0,27.0,16.0,1.0,2.0,9.0,3.0,120.0,87.0,61.0,18.0,16.0,12.0,15.0,254.0,263.0
2025-02-17_Glasgow CH_2025-7916-361,Glasgow CH,Hard,32,C,20250217,2025-7916-361,106187,,,Denis Yevseyev,R,188.0,KAZ,31.7,207784,,,Harry Wendelken,R,178.0,GBR,23.2,7-5 6-3,3,R32,89.0,4.0,3.0,60.0,31.0,24.0,19.0,11.0,2.0,3.0,5.0,3.0,64.0,36.0,25.0,13.0,10.0,3.0,6.0,262.0,649.0
2025-02-17_Glasgow CH_2025-7916-362,Glasgow CH,Hard,32,C,20250217,2025-7916-362,202475,,,Philip Henning,R,,RSA,24.3,206904,,,Gauthier Onclin,R,180.0,BEL,24.0,6-4 6-3,3,R32,91.0,4.0,0.0,50.0,37.0,29.0,8.0,10.0,1.0,2.0,1.0,3.0,70.0,42.0,26.0,12.0,9.0,3.0,6.0,331.0,218.0
2025-02-17_Glasgow CH_2025-7916-363,Glasgow CH,Hard,32,C,20250217,2025-7916-363,149282,,,Nicolai Budkov Kjaer,R,188.0,NOR,18.5,126409,,,Hugo Grenier,R,196.0,FRA,28.9,6-3 3-6 6-2,3,R32,116.0,5.0,0.0,87.0,58.0,41.0,13.0,13.0,5.0,7.0,7.0,3.0,80.0,49.0,33.0,13.0,13.0,2.0,6.0,439.0,169.0
2025-02-17_Glasgow CH_2025-7916-364,Glasgow CH,Hard,32,C,20250217,2025-7916-364,134840,,,Raul Brancaccio,R,185.0,ITA,27.8,133975,,,Benjamin Hassan,R,183.0,LBN,30.0,7-5 2-6 6-3,3,R32,98.0,1.0,4.0,95.0,57.0,34.0,17.0,15.0,2.0,8.0,7.0,4.0,78.0,47.0,31.0,13.0,14.0,5.0,11.0,434.0,205.0
2025-02-17_Glasgow CH_2025-7916-365,Glasgow CH,Hard,32,C,20250217,2025-7916-365,126523,,,Bernabe Zapata Miralles,R,183.0,ESP,28.1,109054,,,Daniel Masur,R,183.0,GER,30.3,6-2 6-3,3,R32,73.0,1.0,3.0,55.0,32.0,27.0,12.0,9.0,2.0,2.0,1.0,7.0,56.0,32.0,23.0,9.0,8.0,3.0,6.0,323.0,293.0
2025-02-17_Glasgow CH_2025-7916-366,Glasgow CH,Hard,32,C,20250217,2025-7916-366,208119,,,Liam Draxl,R,185.0,CAN,23.2,202090,,,Adrian Andreev,R,175.0,BUL,23.8,6-4 6-1,3,R32,70.0,11.0,1.0,39.0,29.0,25.0,7.0,8.0,0.0,0.0,5.0,1.0,58.0,37.0,26.0,6.0,9.0,5.0,9.0,184.0,232.0
2025-02-17_Glasgow CH_2025-7916-367,Glasgow CH,Hard,32,C,20250217,2025-7916-367,208144,,,Giles Hussey,L,185.0,GBR,27.7,209874,,,Maks Kasnikowski,R,180.0,POL,21.6,6-4 6-7(6) 6-4,3,R32,180.0,18.0,4.0,130.0,69.0,47.0,30.0,16.0,12.0,16.0,2.0,3.0,120.0,73.0,42.0,24.0,16.0,10.0,16.0,383.0,224.0
2025-02-17_Glasgow CH_2025-7916-368,Glasgow CH,Hard,32,C,20250217,2025-7916-368,208902,,,Johannus Monday,L,198.0,GBR,23.1,210536,,,Rei Sakamoto,R,193.0,JPN,18.7,7-6(6) 6-4,3,R32,97.0,6.0,1.0,68.0,47.0,33.0,16.0,11.0,2.0,3.0,8.0,2.0,80.0,55.0,38.0,11.0,11.0,1.0,3.0,300.0,364.0
2025-02-17_Glasgow CH_2025-7916-369,Glasgow CH,Hard,32,C,20250217,2025-7916-369,208819,,,Max Hans Rehberg,R,183.0,GER,21.4,122352,,,Christoph Negritu,R,193.0,GER,30.9,6-1 6-2,3,R32,67.0,3.0,0.0,53.0,38.0,26.0,12.0,8.0,3.0,3.0,5.0,3.0,43.0,25.0,15.0,5.0,7.0,2.0,6.0,256.0,325.0
2025-02-17_Glasgow CH_2025-7916-370,Glasgow CH,Hard,32,C,20250217,2025-7916-370,106005,,,Constant Lestienne,R,180.0,FRA,32.7,211902,,,Henry Searle,L,193.0,GBR,18.9,7-5 6-0,3,R32,90.0,4.0,0.0,69.0,45.0,36.0,11.0,9.0,4.0,4.0,8.0,5.0,73.0,45.0,31.0,7.0,9.0,10.0,14.0,172.0,407.0
2025-02-17_Glasgow CH_2025-7916-371,Glasgow CH,Hard,32,C,20250217,2025-7916-371,126340,,,Viktor Durasovic,R,185.0,NOR,27.9,209409,,,Coleman Wong,R,191.0,HKG,20.7,4-6 6-1 6-2,3,R16,103.0,10.0,1.0,86.0,43.0,33.0,24.0,13.0,6.0,7.0,8.0,2.0,75.0,47.0,33.0,9.0,12.0,7.0,11.0,280.0,165.0
2025-02-17_Glasgow CH_2025-7916-372,Glasgow CH,Hard,32,C,20250217,2025-7916-372,200188,,,Matteo Martineau,R,183.0,FRA,26.1,202320,,,Beibit Zhukayev,R,198.0,KAZ,24.4,6-4 6-4,3,R16,80.0,12.0,1.0,59.0,40.0,31.0,12.0,10.0,1.0,1.0,9.0,1.0,60.0,34.0,26.0,14.0,10.0,3.0,5.0,278.0,221.0
2025-02-17_Glasgow CH_2025-7916-373,Glasgow CH,Hard,32,C,20250217,2025-7916-373,209405,,,Daniel Rincon,L,185.0,ESP,22.1,105554,,,Daniel Evans,R,175.0,GBR,34.7,7-6(7) 7-6(9),3,R16,141.0,7.0,4.0,98.0,60.0,44.0,14.0,12.0,6.0,9.0,5.0,1.0,78.0,44.0,32.0,19.0,12.0,1.0,4.0,254.0,167.0
2025-02-17_Glasgow CH_2025-7916-374,Glasgow CH,Hard,32,C,20250217,2025-7916-374,106187,,,Denis Yevseyev,R,188.0,KAZ,31.7,202475,,,Philip Henning,R,,RSA,24.3,6-2 6-3,3,R16,64.0,9.0,2.0,59.0,40.0,34.0,7.0,9.0,4.0,4.0,2.0,0.0,48.0,26.0,16.0,9.0,8.0,1.0,4.0,262.0,331.0
